"48528","基地生活用の加工布","0","","0","0","1","0","0","","基地生活用の加工布","21618","1","1","50","750","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48529","基地生活用のクッション","0","","0","0","1","0","0","","基地生活用のクッション","53414","1","1","50","751","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48530","資材運搬用の紐","0","","0","0","1","0","0","","資材運搬用の紐","21663","1","1","50","752","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48531","惑星探索用の厚手布","0","","0","0","1","0","0","","惑星探索用の厚手布","21622","1","1","50","753","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48532","惑星探索用のクルースーツ","0","","0","0","1","0","0","","惑星探索用のクルースーツ","57224","1","1","50","754","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48533","特質植物性繊維","0","","0","0","1","0","0","","特質植物性繊維","21672","1","1","50","755","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48534","特質複合繊維","0","","0","0","1","0","0","","特質複合繊維","21678","1","1","50","756","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48535","特質糸玉","0","","0","0","1","0","0","","特質糸玉","21664","1","1","50","757","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48536","特質綿布","0","","0","0","1","0","0","","特質綿布","21619","1","1","50","758","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48537","統一規格のモルタル","0","","0","0","1","0","0","","統一規格のモルタル","23539","1","1","50","759","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48538","作業員用の栄養剤","0","","0","0","1","0","0","","作業員用の栄養剤","20701","1","1","50","760","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48539","統一規格のにかわ","0","","0","0","1","0","0","","統一規格のにかわ","22607","1","1","50","761","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48540","作業員用の健康飲料","0","","0","0","1","0","0","","作業員用の健康飲料","24413","1","1","50","762","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48541","統一規格のカララント","0","","0","0","1","0","0","","統一規格のカララント","22806","1","1","50","763","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48542","設備改良用のコンクリート","0","","0","0","1","0","0","","設備改良用のコンクリート","52266","1","1","50","764","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48543","基地生活用の蝋燭","0","","0","0","1","0","0","","基地生活用の蝋燭","53229","1","1","50","765","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48544","非常食品用の缶詰","0","","0","0","1","0","0","","非常食品用の缶詰","23548","1","1","50","766","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48545","研究者用のゼリー飲料","0","","0","0","1","0","0","","研究者用のゼリー飲料","23545","1","1","50","767","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48546","設備改良用のモルタル","0","","0","0","1","0","0","","設備改良用のモルタル","23539","1","1","50","768","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48547","基地生活用の蜜蝋","0","","0","0","1","0","0","","基地生活用の蜜蝋","22608","1","1","50","769","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48548","非常食品用の保存料","0","","0","0","1","0","0","","非常食品用の保存料","20661","1","1","50","770","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48549","研究者用の栄養材","0","","0","0","1","0","0","","研究者用の栄養材","20707","1","1","50","771","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48550","長期保存用の香辛料","0","","0","0","1","0","0","","長期保存用の香辛料","22852","1","1","50","772","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48551","長期保存用の実験薬品","0","","0","0","1","0","0","","長期保存用の実験薬品","27609","1","1","50","773","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48552","作業員用の聖水","0","","0","0","1","0","0","","作業員用の聖水","22653","1","1","50","774","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48553","設備改良用のコンクリート","0","","0","0","1","0","0","","設備改良用のコンクリート","52266","1","1","50","775","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48554","作業員用の栄養剤","0","","0","0","1","0","0","","作業員用の栄養剤","24412","1","1","50","776","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48555","基地生活用のグラスガーデン","0","","0","0","1","0","0","","基地生活用のグラスガーデン","52390","1","1","50","777","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48556","基地生活用の観葉植物","0","","0","0","1","0","0","","基地生活用の観葉植物","52114","1","1","50","778","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48557","基地生活用のグロースフォーミュラ","0","","0","0","1","0","0","","基地生活用のグロースフォーミュラ","22655","1","1","50","779","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48558","基地生活用の培養薬","0","","0","0","1","0","0","","基地生活用の培養薬","27607","1","1","50","780","63","0","0","0","0","999","False","True","False","False","2","0","True","0","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48559","統一規格の特質モルタル","0","","0","0","1","0","0","","統一規格の特質モルタル","23539","1","1","50","781","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48560","作業員用の特質栄養薬","0","","0","0","1","0","0","","作業員用の特質栄養薬","20673","1","1","50","782","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48561","基地生活用のディッシュセット","0","","0","0","1","0","0","","基地生活用のディッシュセット","53349","1","1","50","783","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"48562","加工検証用の油","0","","0","0","1","0","0","","加工検証用の油","25452","1","1","50","784","63","0","0","0","0","999","False","True","False","False","2","0","False","0","False","0","2","0","0","0","0","0","True","True","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
