"25","TEXT_BANMAM108_05268_TODO_01",""
"26","TEXT_BANMAM108_05268_TODO_02",""
"27","TEXT_BANMAM108_05268_TODO_03",""
"28","TEXT_BANMAM108_05268_TODO_04",""
"29","TEXT_BANMAM108_05268_TODO_05",""
"30","TEXT_BANMAM108_05268_TODO_06",""
"31","TEXT_BANMAM108_05268_TODO_07",""
"32","TEXT_BANMAM108_05268_TODO_08",""
"33","TEXT_BANMAM108_05268_TODO_09",""
"34","TEXT_BANMAM108_05268_TODO_10",""
"35","TEXT_BANMAM108_05268_TODO_11",""
"36","TEXT_BANMAM108_05268_TODO_12",""
"37","TEXT_BANMAM108_05268_TODO_13",""
"38","TEXT_BANMAM108_05268_TODO_14",""
"39","TEXT_BANMAM108_05268_TODO_15",""
"40","TEXT_BANMAM108_05268_TODO_16",""
"41","TEXT_BANMAM108_05268_TODO_17",""
"42","TEXT_BANMAM108_05268_TODO_18",""
"43","TEXT_BANMAM108_05268_TODO_19",""
"44","TEXT_BANMAM108_05268_TODO_20",""
"45","TEXT_BANMAM108_05268_TODO_21",""
"46","TEXT_BANMAM108_05268_TODO_22",""
"47","TEXT_BANMAM108_05268_TODO_23",""
"48","TEXT_BANMAM108_05268_KAGEELJA_000_001","ブランチベアラーたちは、いつも畑で活躍しているよ。<hex:02100103>彼らがめいっぱい力を発揮するためにも、<hex:02100103>農園で日々必要なものを揃えてあげたくてね。"
"49","TEXT_BANMAM108_05268_KAGEELJA_000_002","ちょうどいい品がこの森で採れるから、<hex:02100103>腕の立つ<hex:022C0DFF07022903EB0203FF02200203>さんに採ってきてもらえないかな？"
"50","TEXT_BANMAM108_05268_KAGEELJA_000_003","お願いしたいのは、<hex:02100103>セノーテ・ネヨーゾテの近くにある「<hex:02280BFF054974656DF2BBA70103>」。<hex:02100103>振りかけると、彼らが放つ光の輝きも増すみたいなんだ！"
"51","TEXT_BANMAM108_05268_KAGEELJA_000_004","お願いしたいのは、<hex:02100103>セノーテ・ネヨーゾテ近くで採れる「<hex:02280BFF054974656DF2BBA80103>」。<hex:02100103>森のなかにいるようなふかふかの寝床を作ってあげたくてね。"
"52","TEXT_BANMAM108_05268_KAGEELJA_000_005","セノーテ・モシュトラルで釣れる「<hex:02280BFF054974656DF2BBA90103>」をお願い。<hex:02100103>藻の風味が植物として親和性があるのか、彼らの好物みたいでね。<hex:02100103><hex:02280BFF054974656DF2AB490103>で釣れる魚さ。"
"53","TEXT_BANMAM108_05268_KAGEELJA_000_006","セノーテ・ネヨーゾテのあたりで、<hex:02100103>「<hex:02280BFF054974656DF2BBA70103>」を採ってきてほしいんだ。<hex:02100103>ブランチベアラーたちのために、よろしくね。"
"54","TEXT_BANMAM108_05268_KAGEELJA_000_007","セノーテ・ネヨーゾテのあたりで、<hex:02100103>「<hex:02280BFF054974656DF2BBA80103>」を採ってきてほしいんだ。<hex:02100103>ブランチベアラーたちのために、よろしくね。"
"55","TEXT_BANMAM108_05268_KAGEELJA_000_008","セノーテ・モシュトラルで、<hex:02100103>「<hex:02280BFF054974656DF2BBA90103>」を釣ってきてもらいたいんだ。<hex:02100103>釣り餌は<hex:02280BFF054974656DF2AB490103>で大丈夫だよ。"
"56","TEXT_BANMAM108_05268_KAGEELJA_000_010","どうだろう、いい品は採れたかな？"
"57","TEXT_BANMAM108_05268_KAGEELJA_000_011","わあ、とっても質がいいね！<hex:02100103>さすが<hex:022C0DFF07022903EB0203FF02200203>さんだ、ありがとう。<hex:02100103>きっと、ブランチベアラーたちも喜んでくれるよ。"
"58","TEXT_BANMAM108_05268_KAGEELJA_000_012","彼らが好きなものを貰ったときの、<hex:02100103>仕草や鳴き声が嬉しそうで、かわいくてさ……。<hex:02100103>表情があるわけじゃないけど、不思議と感情が伝わってくるんだ。"
"59","TEXT_BANMAM108_05268_KAGEELJA_000_013","生態の研究も進めて、より深く知っていけたらいいな。<hex:02100103>農園もブランチベアラーたちのことも、これからもよろしくね。"
